term,2_埔里家樂福,3_新仁家樂福,4_頭份大潤發,6_楠梓家樂福,7_土城青雲,8_高雄成功家樂福,9_新竹大魯閣,10_青海家樂福,11_斗六家樂福,12_東海Jmall,13_新楠家樂福,14_桃園春日家樂福,15_苗栗家樂福,16_彰化家樂福,17_永康中正家樂福,18_基隆愛買,19_台中大魯閣,20_宜蘭家樂福,21_新竹忠孝,22_高雄美術南三,23_嘉義北門家樂福,24_高雄三多三,25_板橋南雅愛買,26_桃園愛買,27_員林大潤發,28_基隆仁二,29_樹林家樂福,30_南投家樂福,31_仁德中山,32_安平家樂福,33_高雄鼎山家樂福,34_屏東家樂福,35_竹南家樂福,36_重新家樂福,37_台中黎明,38_林口家樂福,39_清水中山,40_三峽大學,41_嘉義大潤發,42_三重龍門,43_太平中山,44_台中文心家樂福,45_蘆洲家樂福,46_豐原源豐,47_淡水中山,48_桃園南平,49_台中文心崇德,50_大里大買家,51_台中美村南,52_捷運七張,53_八德家樂福,54_鳳山五甲,55_新竹林森,56_台北安居,57_台南中華東,58_高雄華夏,59_新莊輔大,60_台中中華,61_中壢中美,62_高雄鳳山,63_台北士林中正,64_中和德光,65_中壢家樂福,66_台北天母,67_台北興隆,68_板橋捷運新埔,69_台北民權龍江,70_台北桂林家樂福,71_台北信義,72_台北捷運後山埤
很美,0.007385703794342179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015844889673277645,0,0,0,0.0021581276849908337,0,0.0015829131453811431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014016901520746276,0,0.001087542991240683,0.0011454617975392152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小孩,0.004097847599941613,0.002968356832898883,0,0,0,0,0,0.0018321289580651818,0,0,0,0,0.0018245581772467307,0,0,0.002011585780836942,0,0.0016012441664323075,0.0020161784424370262,0,0,0,0,0,0,0.0012265085524825244,0.0020778497830292175,0.0018532763017574346,0.0008791300724613415,0.0011853505473656612,0,0.0007891744037421069,0,0,0,0,0.0008730461273232007,0,0,0,0,0.0006394541330828512,0.0017147304034707137,0,0.0016740969815875217,0.0014089926729755366,0,0,0.000777364575517093,0,0,0,0.0006505238731399025,0.0006034070090792057,0.0012710847899063224,0,0,0.000659265515332152,0.0008006220832161538,0,0.0007909414758507995,0,0.0015694659202383013,0.0029514911690755935,0.0006364584920990397,0,0.0005512397988685503,0.0007160641863267121,0.0008073930585484961,0.0005627440865301371
超,0.005421509581527679,0,0,0.0018226759981579015,0,0.0013958605911818574,0,0.0072717965652648224,0.0014640793418787153,0.003115560839517906,0.0011387283770167786,0.0027457939243694823,0.0024139159397091217,0.0011343061308924415,0.004472096898829531,0.0013306780351016114,0.0012867129017832763,0,0,0.0015272357056460323,0.0008918590189459655,0.0031255626399657966,0.0008472337308333683,0.003943747898123932,0,0,0,0.0012259552096738876,0.0011631013587050422,0.0007841176609524931,0.0017661909521076566,0.0005220443765948234,0.0007920917388604847,0,0.004066806167943562,0.001880367995953672,0.0017325783215312134,0.002567769922679593,0.0005454413234450116,0.0005313030081033264,0,0.001269010117471993,0.0017014591963386623,0.001945064342096362,0.0022148536773823977,0.001398087732133085,0.0006332440730727452,0.0008259705300948851,0.0020569283711605896,0.002773496296306741,0.0010024327025475888,0.0015433755810029257,0.0021516304140317033,0.00199578974174789,0.001261247191240606,0.0019446326811238595,0.0008581236245458793,0.0004361087401340854,0.0005296170964728988,0.0017675269513149998,0.004185706457032565,0.002788389772838222,0.0017303544354549982,0.0019524320100588483,0.0016840869402799494,0.0015449062014138378,0.0018232448733133814,0.002131566558559281,0.0010681922878347106,0.0018612957062597018
喜歡,0.005195105107423585,0.0037631769769740594,0,0,0.0017630632293697364,0.001337568877717781,0,0,0,0.0014927268675330434,0.0032735238323093056,0,0.002313109815392113,0.0021738740789316166,0.0042853402895685466,0.0012751083720384767,0,0.004060000546327408,0.005112078313469327,0,0.004273073094083139,0.003594045427447135,0.0008118529011238453,0.0009447638402107871,0.0008036935754844097,0.0007774619101734602,0.0013171119419409206,0.0023495176299051053,0.0005572648833498171,0.0015027451686574263,0.005077302270520556,0.0020009743532614526,0.0015180273229149597,0.002814341756284019,0.0011134213333165415,0.00120122870241393,0.0022136335158670934,0.0006151346981592212,0.0005226634690241749,0.0030546934533418352,0.002920552566912477,0.00040533857735328843,0.003804279638130329,0.002485116871586643,0.0010611802375827325,0.002232838353908621,0.0024271981585903147,0.0007914776604098853,0.0004927575487014889,0.000996627730548768,0.002401426749570533,0.003450821688484579,0.0012370664648063898,0.001147466843850136,0.0004028589962755605,0.0011180544114345367,0.002466864085162944,0.0004178966594437412,0.0025375003414546296,0.0029640000206310434,0.0020054548153153294,0.0019085324763889917,0.002652950593956831,0.0018708976448024441,0.0016137587757113984,0.0014803902818509523,0.0020965264993441624,0.0018156012984387312,0.0010235841377369442,0.002318637399784479
日本,0.005504195172030512,0,0,0,0,0,0,0.0024609005385323145,0,0,0,0,0,0,0,0.002701945465996755,0,0.002150777986532322,0,0,0,0.0012692927336250138,0,0,0,0,0,0,0.0011808402783201348,0,0,0.006360075386448126,0,0,0,0,0.001172668373279857,0.0013034659995303027,0,0.0021576244830788095,0,0,0,0,0,0.0009462736813502796,0.001285803858615258,0,0,0,0,0.0010446094756253416,0.0008737783127606449,0,0,0.0007897164178246176,0,0,0,0,0,0.0008088333171309754,0,0,0,0,0,0,0,0.00037793661289551553
牛,0.004909453631788164,0.007112519379162013,0.0012432282698593999,0.0033010522859605283,0.0016661216655911011,0.0012640230079454591,0.001513572614664305,0.0010974971552389515,0.001325798568484147,0.0028212993537342647,0.0020623533287531175,0.0037296848095781997,0.0010929620430272203,0.0020543441896123285,0.0050621399887576515,0.0024099937531898616,0.0023303684089214746,0.0028775718703092003,0.0024154960220327606,0.0027659797585630045,0.0016152477216035868,0.001698213896710031,0.0015344267696161702,0.0008928162511817293,0,0.0036735668668414906,0.001244690891353352,0,0.0005266238216278494,0.0021301756865443277,0.003198752101739529,0.0028364269642100516,0,0.0021276767373561573,0,0.0017027691914973432,0.003660855562803977,0.0023252467201106577,0.002469624784431254,0.0028867319444757142,0.001839977839391912,0.0015322045729910922,0.00462227442662774,0.0023484733799119853,0.0030084945715175807,0.0016880530636623043,0.002293739311979077,0.0029918338851901006,0.003259643839591745,0.0018836568385466159,0.0040848928866808855,0.00046586845339073065,0.0027277756182513607,0.0007229157893066958,0.0015228316051102543,0.0028175426302272954,0.0031082989574744008,0.0015796748901087709,0.0033571671820274004,0.003201171732678818,0.0021320835913240356,0.00252502925453544,0.001880309107198488,0.00318244830175573,0.0019062833471177466,0.003497478537687105,0.0019812495461617027,0.002788127782172013,0.003385559224481118,0.002359697563661764
奶鍋,0.006654470907434897,0.0024101487068104548,0,0,0.002258328315830268,0,0.0020515571967842923,0,0.0035940814048927828,0.0019120513074029604,0.002795396648249942,0,0,0.0013922703694681752,0.001372285627322699,0,0,0,0,0.00187456010529702,0.0021893717260339242,0.0007672758055389087,0.0010399118785730387,0,0,0.0029875801678171257,0.001687104094767318,0,0.0021414213248664316,0,0.0010839293125867123,0.0012815357288223595,0,0.0007209846558834692,0,0,0.0014177345334179141,0.001575866462145297,0.0013389715037835858,0,0,0,0.0006961351847340876,0.0007958038182864708,0.002718556361236437,0.0017160412611314962,0.003109026516102375,0.002534532485953023,0.0012623578173875179,0.0008510614127906352,0,0,0,0,0.0010320536024125372,0.0009547526501679231,0.0010532783551613811,0.0005352887198776486,0.0026002510980094656,0.0005423746144297354,0.0022477092171664897,0.0009778646304481557,0,0.0009585818720268852,0.0005167706236224218,0.0009481246152411375,0.0008951551064620602,0.0005814062357803448,0.001966681344757331,0.0009138368523512636
不錯吃,0.002912637335983398,0.002109826372787974,0,0.001958419175988837,0.005930771772325249,0,0,0,0,0.0016737955890784592,0.00244706957467611,0.0029502859972005747,0,0,0.00240257740059109,0.005719119324869451,0,0.0011381203008239752,0,0,0.0019165598348226634,0.00134333514372268,0.0009103311760760294,0.0010593642968851008,0.0009011821190300391,0.0008717685359783643,0.002215317691427373,0.0026345156176471028,0.0006248614692926055,0.0008425145582609694,0.0037954548505180485,0.001121846909570013,0,0.0012622892828645996,0,0,0.0018616115054011536,0,0,0.0011417432394805315,0.0010916058189642127,0.0018180256217361975,0.0018281747938963756,0.002089922350403182,0.0017848531163158926,0.0010014732284075345,0.0013608094220150075,0.0008874844056619615,0.0022101174151564163,0.0011175193102155884,0.0005385442693302637,0.001105545303222232,0.0009247489442422427,0.00128665530421132,0.0018069041983574587,0.001671566833300725,0,0.0014057633726862761,0.0017071804512359626,0.0018991629225549843,0.0008432691615375131,0.001284023210169292,0.0011155331976974328,0.000839135489177035,0.0009047543724748429,0.0004149906419202792,0.0015672243343431268,0.001017917447240093,0.00028693638669916445,0.0011999490442652647
打,0.0034303717937889887,0.002484857551467318,0,0,0,0,0.0021151505624078027,0.0015337035717044132,0.001852744665567737,0.0019713203241640723,0,0,0,0,0,0,0.001628293219298518,0,0.0016877742501404727,0,0,0,0.0010721466592625484,0,0.0010613713159533771,0.002053458671004242,0,0.0015514063411574547,0.0007359334211662789,0,0.0011175285284376827,0.001321260270887448,0,0,0,0,0.001461680912627834,0.002437071829323716,0,0.001344693263413419,0.0006428218448361106,0.0016058909230156273,0.0007177137102539098,0.005743302831221632,0.0014014125527232742,0,0.0008013497252699481,0.0005226193860456183,0.0026029757801462224,0,0.0012685458971454777,0.0006510304901466553,0,0.0005051213676539304,0.0010640447953386499,0.0009843476984840575,0,0.0011037627794871626,0.0006702131655136239,0.0016775607902303944,0.0016552734472940597,0.0020163521897348163,0,0.00197659123412173,0.0005327892768011006,0.000488757105164646,0.0018458055469701051,0.0008991426574841198,0.00033794062699955526,0.00047108180440435057
通,0.004935465571025906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138141070686017,0,0,0,0.0029544245293224524,0,0,0.0010588281040876883,0,0,0,0,0,0.0010577750676838218,0,0.0010515005739555935,0,0,0,0.0009248633309183329,0.000770161354493905,0.0010326143985981387,0.0011804581915161852,0.0030244345892590035,0,0,0,0,0,0,0.0009366735627970786,0,0.0021802381220828487,0,0,0.00078119194311868,0.0007940222699186882,0,0.0008045331547322866,0,0.0014505186915186946,0.0006300905394289591,0.0007109577744358843,0,0,0.0006639156245668433,0,0.00048621386539706644,0.0003388857194698368
終於吃到,0.007385703794342179,0,0,0,0,0,0,0.0033021144557691695,0,0,0,0,0.003288469354712272,0,0,0,0,0,0,0,0,0.0017031772794871478,0.002308367175751617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011252168028849344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005071273435337708
️,0.004397642800591279,0.0031855194068148595,0,0.0029569173901011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004955252410600892,0,0,0,0,0.0013606489928606183,0,0.0011149317923852006,0.0019888604900890256,0,0,0.002865282006129768,0,0,0,0.0028275246848157754,0,0.0009369174725926056,0,0.0008848665018930165,0.0025857899686969185,0.0008240800204586267,0.000686236077861999,0.001840178686461011,0.0010518224456464158,0,0.0007560367160170886,0,0,0,0.0005624285006097452,0,0.0008346032791963193,0.0006981156711067556,0,0.0006820381601492771,0,0,0.0007074968447386492,0,0,0.0008488061115337399,0.0019386812619040313,0,0,0,0.0025062929547832614,0.001183136109272685,0.002305352581051905,0,0.00030195699331764237
用餐,0.004640371229698376,0.013445378151260505,0.010575793184488837,0.0031201248049922,0.004724409448818898,0.0047789725209080045,0.005722460658082976,0.00933609958506224,0.0037593984962406013,0.008,0.004873294346978557,0.007050528789659225,0.005165289256198347,0.006796116504854369,0.004784688995215311,0.011389521640091117,0.004405286343612335,0.005439709882139619,0.0045662100456621,0.00522875816993464,0.0053435114503816794,0.002140181915462814,0.00435097897026831,0.004219409282700422,0.007896625987078248,0.009722222222222222,0.01,0.004197271773347324,0.011448481831757094,0.008053691275167786,0.006802721088435374,0.003127792672028597,0.003389830508474576,0.005027652086475616,0.0044753853804077575,0.0101931330472103,0.004943153732081068,0.004945054945054945,0.005135387488328665,0.011368804001819008,0.0052173913043478265,0.0039826212889210715,0.008737864077669903,0.004994450610432853,0.008530805687203791,0.005983246908655764,0.00921409214092141,0.005655708731000354,0.003961267605633803,0.005934718100890208,0.003432003432003432,0.011448701012769706,0.005893186003683241,0.005466347796378545,0.004677941705649514,0.004327563249001331,0.00697759823723834,0.005599104143337066,0.003626473254759746,0.004916792738275341,0.006493506493506494,0.007159904534606206,0.004146919431279621,0.007018716577540107,0.006846846846846847,0.007272727272727273,0.005305867665418227,0.005270626393675248,0.0070857142857142855,0.0043014178747809466
心得,0.006444949483186345,0,0,0,0,0,0,0,0,0,0,0.0032641283516490188,0,0,0,0.003163750828306737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001864277333727057,0,0,0,0,0,0,0.0013730960095172096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001023120894015954,0,0,0.0009246914871016362,0,0,0,0,0,0.0009470757679008916,0,0,0.001000999361172366,0,0,0.0011262003759389073,0.0006349195948007578,0
食,0.0031337746441140817,0,0,0.002107109004076707,0,0,0.0019322702025939475,0,0,0,0,0.003174281719419904,0.0013953066855507948,0,0,0.001538333566757596,0.0014875075678559134,0.002449060510631313,0.0015418457438506497,0,0.004124143119429525,0.0014453257053110426,0,0,0.0009696029229096693,0.0009379561608424786,0.0015890080842507872,0,0.0006723030719826626,0.001812962243776066,0,0.0018105319994814603,0.0009156995739750301,0.0013581265677357155,0,0.0007246013259727303,0.0006676504555675576,0.0014842383204540322,0.0006305587635915824,0.0006142141298832056,0.0005872421180926823,0.000978028147438935,0.0006556586755403734,0.0014990642304252711,0,0.0010775084735645546,0.0014641266900955764,0.00047743261633551406,0.001188958513743987,0.0008015767784054417,0.000579432377354427,0.0005947410266900789,0.0004974795107230826,0,0.0019440904953050295,0.0004496194645849432,0.0009920358954191475,0.0005041645657383984,0,0.0020433538148459445,0.0009072930172054428,0.0009210070723581107,0,0.00045142275120761005,0.0004867231969777187,0.00044649813937625433,0.0008431066614314415,0.0016428017899207412,0,0.0006455266233614
材都,0.00447906117602346,0,0,0.0030116620387926857,0,0,0,0,0,0,0,0,0.0019942927343658177,0,0,0.0021987190966584413,0,0,0.0022037390032718165,0,0.0014736453182184056,0,0,0,0.001385840177219032,0.0013406078936570218,0.0022711474904307193,0,0.0009609135723574472,0.0012956210515879941,0,0.001725179058861583,0.001308796858892279,0,0,0,0,0,0,0,0,0.001397882235239762,0.0009371239644981123,0.001071295986052226,0,0,0.0020926562242451073,0,0.0008496810593600843,0,0,0,0.0007110406507794149,0,0.0006946654792609252,0,0.0007089516587830009,0.0007205955083486791,0,0.0007301344050174401,0,0.0006581913968176309,0,0,0,0,0.0018075612049308159,0.0011740170485705118,0,0.0006150949073971998
算,0.0033272354537174486,0,0.0016851215987687665,0,0,0.0017133076231209323,0,0.001487591784805208,0,0,0.001397698324124971,0,0.0014814447113142774,0.0013922703694681752,0,0.003266602461394579,0.00157933753364782,0,0,0,0,0,0,0,0,0,0.001687104094767318,0,0.0021414213248664316,0,0.0010839293125867123,0.0019223035932335393,0,0,0.0014261944112901246,0.0015386678975882193,0.0014177345334179141,0,0.0013389715037835858,0,0.001870484974633331,0.0005192029256162999,0.0006961351847340876,0.0007958038182864708,0.0013592781806182185,0.0011440275074209975,0.002331769887076781,0.0015207194915718139,0.0006311789086937589,0.0008510614127906352,0,0.0012629136772806873,0.0005281909688958454,0,0.0015480804036188058,0.00047737632508396154,0.0015799175327420717,0.0010705774397552971,0.0019501883235070994,0.0010847492288594707,0.0009633039502142098,0.0019557292608963113,0.0004247744314431933,0.0004792909360134426,0.0005167706236224218,0.00047406230762056875,0.0013427326596930902,0.0008721093536705172,0.001966681344757331,0.0018276737047025272
新鮮,0.004772962285123229,0,0.0036259930873468486,0.00481391593967577,0.004859401759578217,0.0061444048533097735,0.0014714926644407095,0.00213396965237356,0.0064446953160655135,0.0027428623265174827,0.002005016320553715,0.002417328724897899,0.005312878989896984,0.0029958447741089012,0.00196856147836183,0.00468598347354923,0.002265580115515542,0.001865046912863202,0.003522511549465945,0.0026890807122720416,0.0062813641065285865,0.0038523347282548915,0.0059670681505093895,0.002603983221377357,0.005168710414291739,0.005000009449380828,0.0024201726410448374,0,0.0040958621102799644,0.005522541597015066,0.0038872765398490403,0.00413635404468119,0.003486689398115444,0.004654178155855457,0.002045894326094592,0.0033108584949915966,0.004067517043772836,0.007346952660314685,0.0033613508903400525,0.005612951554947099,0.0022360290705305567,0.0033516148993470328,0.003994459698811867,0.0034247726052521288,0.005362230851604083,0.004513086197401124,0.0066899081134572744,0.006544475328382117,0.004074454380280151,0.0036625758069224546,0.004853842598406099,0.00045291650041570056,0.004925029039326971,0.0014056349469683035,0.005181729835990206,0.004793617581297199,0.005666030329291531,0.0053751501359525135,0.002797570369294803,0.002723151893762629,0.00207280796059035,0.004909658102358262,0.004570083112162571,0.005500392366010995,0.002223942426906067,0.0044203153195942904,0.0032102789402124092,0.004378682509897663,0.0021159223661706295,0.00458818773752327
服務,0.0069605568445475635,0.01680672268907563,0.010575793184488837,0.015600624024960999,0.01889763779527559,0.007168458781362007,0.00715307582260372,0.013485477178423237,0.007518796992481203,0.008,0.02046783625730994,0.009400705052878966,0.011363636363636364,0.01262135922330097,0.020095693779904306,0.01366742596810934,0.016519823788546256,0.011786038077969175,0.005707762557077625,0.02091503267973856,0.019083969465648856,0.00749063670411985,0.011602610587382161,0.014345991561181435,0.007896625987078248,0.008333333333333333,0.012941176470588235,0.01049317943336831,0.009457441513190641,0.010067114093959731,0.012849584278155708,0.010277033065236819,0.016271186440677966,0.013071895424836602,0.018896071606166086,0.016630901287553648,0.016312407315867524,0.010439560439560439,0.010737628384687208,0.01637107776261937,0.011304347826086957,0.011223750905141203,0.01407766990291262,0.013873473917869035,0.013270142180094787,0.009573195053849222,0.014092140921409214,0.01166489925768823,0.01232394366197183,0.009495548961424332,0.011583011583011582,0.010127697049757816,0.009944751381215469,0.014690809702767338,0.009355883411299028,0.013315579227696404,0.011384502387073081,0.013437849944008958,0.009066183136899365,0.014750378214826021,0.010747872816838333,0.013296965564268667,0.013329383886255925,0.007352941176470588,0.012972972972972972,0.013223140495867768,0.010923845193508116,0.008108655990269612,0.010285714285714285,0.01162975943922256
人員,0.002320185614849188,0.0067226890756302525,0.0035252643948296123,0.0124804992199688,0.012598425196850394,0.008363201911589008,0.002861230329041488,0.006224066390041493,0.002506265664160401,0.008,0.007797270955165692,0.004700352526439483,0.005165289256198347,0.0048543689320388345,0.005741626794258373,0.0056947608200455585,0.009911894273127754,0.007252946509519492,0.00684931506849315,0.01437908496732026,0.0061068702290076335,0.0032102728731942215,0.005801305293691081,0.007594936708860759,0.007178750897343862,0.004861111111111111,0.00823529411764706,0.001049317943336831,0.008959681433549029,0.006711409395973154,0.005291005291005291,0.004468275245755138,0.002711864406779661,0.006033182503770739,0.0069617105917454,0.0075107296137339056,0.007909045971329708,0.004395604395604396,0.004201680672268907,0.007276034561164165,0.004347826086956522,0.005792903692976104,0.006310679611650485,0.006104328523862375,0.004739336492890996,0.0035899481451934583,0.007588075880758808,0.006009190526687876,0.00528169014084507,0.005044510385756677,0.008151008151008152,0.003963011889035667,0.0055248618784530384,0.0058079945336522035,0.004318100035984167,0.008655126498002663,0.003672420124862284,0.003732736095558044,0.004986400725294651,0.007564296520423601,0.002910882221227049,0.00477326968973747,0.006812796208530806,0.003676470588235294,0.006486486486486486,0.004628099173553719,0.003121098626716604,0.003243462396107845,0.005485714285714286,0.004620041421061016
服務態度,0.004640371229698376,0.005042016806722689,0.0035252643948296123,0.0015600624024961,0.0031496062992125984,0.0011947431302270011,0.001430615164520744,0.001037344398340249,0.002506265664160401,0.0013333333333333333,0.0009746588693957114,0.0011750881316098707,0.0030991735537190084,0.000970873786407767,0.003827751196172249,0.003416856492027335,0.005506607929515419,0.001813236627379873,0.00228310502283105,0.00130718954248366,0.0015267175572519084,0.0016051364365971107,0.0007251631617113851,0.0033755274261603376,0.004307250538406317,0.0006944444444444445,0.0017647058823529412,0.002098635886673662,0.001991040318566451,0.003355704697986577,0.003779289493575208,0.002234137622877569,0.004067796610169492,0.002513826043237808,0.0029835902536051715,0.001609442060085837,0.002471576866040534,0.002197802197802198,0.0018674136321195146,0.0018190086402910413,0.003043478260869565,0.001448225923244026,0.0024271844660194173,0.002774694783573807,0.0018957345971563982,0.0043877143996808934,0.0032520325203252032,0.0014139271827500884,0.0044014084507042256,0.002967359050445104,0.000858000858000858,0.002642007926023778,0.0014732965009208103,0.0027331738981892723,0.0028787333573227778,0.0016644474034620505,0.0033051781123760557,0.0022396416573348264,0.0009066183136899365,0.0018910741301059002,0.0022391401701746527,0.002045687009887487,0.0005924170616113745,0.002005347593582888,0.002162162162162162,0.0023140495867768596,0.001560549313358302,0.0014190147982971822,0.002742857142857143,0.0017524295045403856
天氣,0.00525973921922813,0.0038099959722476037,0,0,0,0,0,0.0023516053978084274,0,0,0,0,0,0,0,0,0,0,0,0,0.0017304943538071177,0.0012129200660713343,0,0,0,0,0,0,0,0.001521441344622365,0.0017134902520690282,0,0,0.0011397423848603942,0,0,0.0011205870506610597,0,0.0010583322145132233,0,0,0,0.0011004600016928758,0,0,0,0,0,0.00099777623392928,0,0,0,0,0,0,0.0007546430104817991,0,0,0.0030828843202456812,0.0008573931934520893,0,0.0007729108774249315,0.0006714892190424539,0,0.0008169180553107474,0,0,0,0,0.0007223028846542374
冷,0.004169243559725264,0.003020073906288385,0,0,0,0,0,0.001864049765810777,0,0,0,0,0,0,0,0,0,0,0,0.0023489463715576325,0.0013717129574363275,0,0.0013030775737792523,0,0,0,0,0,0.0008944469757300094,0.0012060026672762341,0.0027164685929578066,0.00160584805562251,0.0012182671011807384,0,0,0,0.0008882570312612895,0.000987331853978895,0.002516728255240321,0.0008171641538160931,0,0,0.0017446058002345522,0.0009971942143405044,0,0,0,0.0006351869827647893,0.0007909084393668966,0,0,0.0007912567037611576,0,0,0,0.0005981837464186381,0.0006599133214254825,0.0006707517634347103,0.0016291423157222022,0,0.0012070828308832886,0,0.0005322701345502337,0.0006005828790914402,0.0006475473781050771,0.0005940310658649881,0,0,0.00041073005125522033,0.0008588229923091869
還問,0.00966140971780326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013765512688837043,0,0,0,0
我們,0.002525040851846121,0,0.0051153589055026,0.001697804379322431,0.013710773003410118,0.010401840928513054,0.0015569279072184237,0.005644671198888372,0,0.002902113619055142,0.001060714042052318,0.00127883972637565,0.0044970768890317285,0.00211318952843821,0.0020828566643936426,0.0037185396599510646,0.00119856014002828,0.0019733320165832785,0.006211715794210492,0,0.0033230308615135214,0.0005822860391362644,0.0007891897078648863,0.011020684629323324,0.01328138860120354,0.0037787937748113825,0.006401721218503989,0,0.00920904645170559,0.00292159089166625,0.00246778368967274,0.0009725581833294712,0.0036891274818497567,0.006018712256713153,0.0016235096078752037,0.0023353918608276358,0.0021518390650433574,0.004185740796714147,0.0015242193377390451,0.004949034138907132,0.005678048385107887,0.005910350871536993,0,0.0024157438560392414,0.004642006381190097,0.0021705077924724335,0.0011797209833557488,0.0046162995000877125,0.002395010138964961,0.003552290409080849,0.004201901958091421,0.0023960647449266363,0.004008444225214285,0.006320797513316204,0.003916130288397547,0.0021736869650046836,0.0027976673705544424,0.0036560781874994787,0,0.002469650394430435,0.00243683969356399,0.0014842040329296668,0.0009670846627479367,0.003637341601422721,0.0015687100643541308,0.0007195323022450766,0.0016983342808141045,0.003309221388036727,0.0032337837469471583,0.0031208008489122525
要不要,0.00525973921922813,0,0,0,0,0,0,0,0,0.0030225968046497654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019130359523099783,0,0,0,0.0023787487969436773,0.0011283960196552135,0.00304288268924473,0,0.0010129345860086345,0,0.0011397423848603942,0.001127273795866397,0,0,0,0,0,0,0.001641526143003131,0,0,0,0.0018084942987533499,0,0,0,0.003363423744046475,0.0009725214944175564,0.0009982155893823532,0,0.0007744952523017849,0.0008157422106827363,0,0,0,0,0,0,0,0,0,0,0,0.0007075367052082784,0,0.000518159452225674,0.001083454326981356
